,0,1,2,3,4,5,6,7,8,9,energy,is_feasible,is_satisfied,num_occurrences
417,0,1,0,0,0,1,0,1,1,0,-4.0,False,False,1
418,1,0,0,0,0,1,0,1,1,0,-4.0,True,True,1
419,1,1,0,0,0,1,0,1,1,0,-5.0,False,False,1
420,0,0,1,0,0,1,0,1,1,0,-4.0,False,False,1
421,0,1,1,0,0,1,0,1,1,0,-5.0,False,False,1
422,1,0,1,0,0,1,0,1,1,0,-5.0,False,False,1
423,1,1,1,0,0,1,0,1,1,0,-6.0,False,False,1
424,0,0,0,1,0,1,0,1,1,0,-4.0,True,True,1
425,0,1,0,1,0,1,0,1,1,0,-5.0,False,False,1
426,1,0,0,1,0,1,0,1,1,0,-5.0,True,True,1
427,1,1,0,1,0,1,0,1,1,0,-6.0,False,False,1
428,0,0,1,1,0,1,0,1,1,0,-5.0,False,False,1
429,0,1,1,1,0,1,0,1,1,0,-6.0,False,False,1
430,1,0,1,1,0,1,0,1,1,0,-6.0,False,False,1
431,1,1,1,1,0,1,0,1,1,0,-7.0,False,False,1
432,0,0,0,0,1,1,0,1,1,0,-4.0,True,True,1
433,0,1,0,0,1,1,0,1,1,0,-5.0,False,False,1
434,1,0,0,0,1,1,0,1,1,0,-5.0,True,True,1
435,1,1,0,0,1,1,0,1,1,0,-6.0,False,False,1
436,0,0,1,0,1,1,0,1,1,0,-5.0,False,False,1
437,0,1,1,0,1,1,0,1,1,0,-6.0,False,False,1
438,1,0,1,0,1,1,0,1,1,0,-6.0,False,False,1
439,1,1,1,0,1,1,0,1,1,0,-7.0,False,False,1
440,0,0,0,1,1,1,0,1,1,0,-5.0,True,True,1
441,0,1,0,1,1,1,0,1,1,0,-6.0,False,False,1
442,1,0,0,1,1,1,0,1,1,0,-6.0,True,True,1
443,1,1,0,1,1,1,0,1,1,0,-7.0,False,False,1
444,0,0,1,1,1,1,0,1,1,0,-6.0,False,False,1
445,0,1,1,1,1,1,0,1,1,0,-7.0,False,False,1
446,1,0,1,1,1,1,0,1,1,0,-7.0,False,False,1
447,1,1,1,1,1,1,0,1,1,0,-8.0,False,False,1
448,0,0,0,0,0,0,1,1,1,0,-3.0,True,True,1
449,0,1,0,0,0,0,1,1,1,0,-4.0,False,False,1
450,1,0,0,0,0,0,1,1,1,0,-4.0,True,True,1
451,1,1,0,0,0,0,1,1,1,0,-5.0,False,False,1
452,0,0,1,0,0,0,1,1,1,0,-4.0,False,False,1
453,0,1,1,0,0,0,1,1,1,0,-5.0,False,False,1
454,1,0,1,0,0,0,1,1,1,0,-5.0,False,False,1
455,1,1,1,0,0,0,1,1,1,0,-6.0,False,False,1
456,0,0,0,1,0,0,1,1,1,0,-4.0,True,True,1
457,0,1,0,1,0,0,1,1,1,0,-5.0,False,False,1
458,1,0,0,1,0,0,1,1,1,0,-5.0,True,True,1
459,1,1,0,1,0,0,1,1,1,0,-6.0,False,False,1
460,0,0,1,1,0,0,1,1,1,0,-5.0,False,False,1
461,0,1,1,1,0,0,1,1,1,0,-6.0,False,False,1
462,1,0,1,1,0,0,1,1,1,0,-6.0,False,False,1
463,1,1,1,1,0,0,1,1,1,0,-7.0,False,False,1
464,0,0,0,0,1,0,1,1,1,0,-4.0,True,True,1
465,0,1,0,0,1,0,1,1,1,0,-5.0,False,False,1
466,1,0,0,0,1,0,1,1,1,0,-5.0,True,True,1
467,1,1,0,0,1,0,1,1,1,0,-6.0,False,False,1
468,0,0,1,0,1,0,1,1,1,0,-5.0,False,False,1
469,0,1,1,0,1,0,1,1,1,0,-6.0,False,False,1
470,1,0,1,0,1,0,1,1,1,0,-6.0,False,False,1
471,1,1,1,0,1,0,1,1,1,0,-7.0,False,False,1
472,0,0,0,1,1,0,1,1,1,0,-5.0,True,True,1
473,0,1,0,1,1,0,1,1,1,0,-6.0,False,False,1
474,1,0,0,1,1,0,1,1,1,0,-6.0,True,True,1
475,1,1,0,1,1,0,1,1,1,0,-7.0,False,False,1
476,0,0,1,1,1,0,1,1,1,0,-6.0,False,False,1
477,0,1,1,1,1,0,1,1,1,0,-7.0,False,False,1
478,1,0,1,1,1,0,1,1,1,0,-7.0,False,False,1
479,1,1,1,1,1,0,1,1,1,0,-8.0,False,False,1
480,0,0,0,0,0,1,1,1,1,0,-4.0,True,True,1
481,0,1,0,0,0,1,1,1,1,0,-5.0,False,False,1
482,1,0,0,0,0,1,1,1,1,0,-5.0,True,True,1
483,1,1,0,0,0,1,1,1,1,0,-6.0,False,False,1
484,0,0,1,0,0,1,1,1,1,0,-5.0,False,False,1
485,0,1,1,0,0,1,1,1,1,0,-6.0,False,False,1
486,1,0,1,0,0,1,1,1,1,0,-6.0,False,False,1
487,1,1,1,0,0,1,1,1,1,0,-7.0,False,False,1
488,0,0,0,1,0,1,1,1,1,0,-5.0,True,True,1
489,0,1,0,1,0,1,1,1,1,0,-6.0,False,False,1
490,1,0,0,1,0,1,1,1,1,0,-6.0,True,True,1
491,1,1,0,1,0,1,1,1,1,0,-7.0,False,False,1
492,0,0,1,1,0,1,1,1,1,0,-6.0,False,False,1
493,0,1,1,1,0,1,1,1,1,0,-7.0,False,False,1
494,1,0,1,1,0,1,1,1,1,0,-7.0,False,False,1
495,1,1,1,1,0,1,1,1,1,0,-8.0,False,False,1
496,0,0,0,0,1,1,1,1,1,0,-5.0,True,True,1
497,0,1,0,0,1,1,1,1,1,0,-6.0,False,False,1
498,1,0,0,0,1,1,1,1,1,0,-6.0,True,True,1
499,1,1,0,0,1,1,1,1,1,0,-7.0,False,False,1
500,0,0,1,0,1,1,1,1,1,0,-6.0,False,False,1
501,0,1,1,0,1,1,1,1,1,0,-7.0,False,False,1
502,1,0,1,0,1,1,1,1,1,0,-7.0,False,False,1
503,1,1,1,0,1,1,1,1,1,0,-8.0,False,False,1
504,0,0,0,1,1,1,1,1,1,0,-6.0,True,True,1
505,0,1,0,1,1,1,1,1,1,0,-7.0,False,False,1
506,1,0,0,1,1,1,1,1,1,0,-7.0,True,True,1
507,1,1,0,1,1,1,1,1,1,0,-8.0,False,False,1
508,0,0,1,1,1,1,1,1,1,0,-7.0,False,False,1
509,0,1,1,1,1,1,1,1,1,0,-8.0,False,False,1
510,1,0,1,1,1,1,1,1,1,0,-8.0,False,False,1
511,1,1,1,1,1,1,1,1,1,0,-9.0,False,False,1
512,0,0,0,0,0,0,0,0,0,1,-1.0,True,True,1
513,0,1,0,0,0,0,0,0,0,1,-2.0,False,False,1
514,1,0,0,0,0,0,0,0,0,1,-2.0,False,False,1
515,1,1,0,0,0,0,0,0,0,1,-3.0,False,False,1
516,0,0,1,0,0,0,0,0,0,1,-2.0,True,True,1
517,0,1,1,0,0,0,0,0,0,1,-3.0,False,False,1
518,1,0,1,0,0,0,0,0,0,1,-3.0,False,False,1
519,1,1,1,0,0,0,0,0,0,1,-4.0,False,False,1
520,0,0,0,1,0,0,0,0,0,1,-2.0,True,True,1
521,0,1,0,1,0,0,0,0,0,1,-3.0,False,False,1
522,1,0,0,1,0,0,0,0,0,1,-3.0,False,False,1
523,1,1,0,1,0,0,0,0,0,1,-4.0,False,False,1
524,0,0,1,1,0,0,0,0,0,1,-3.0,True,True,1
525,0,1,1,1,0,0,0,0,0,1,-4.0,False,False,1
526,1,0,1,1,0,0,0,0,0,1,-4.0,False,False,1
527,1,1,1,1,0,0,0,0,0,1,-5.0,False,False,1
528,0,0,0,0,1,0,0,0,0,1,-2.0,True,True,1
529,0,1,0,0,1,0,0,0,0,1,-3.0,False,False,1
530,1,0,0,0,1,0,0,0,0,1,-3.0,False,False,1
531,1,1,0,0,1,0,0,0,0,1,-4.0,False,False,1
532,0,0,1,0,1,0,0,0,0,1,-3.0,False,False,1
533,0,1,1,0,1,0,0,0,0,1,-4.0,False,False,1
534,1,0,1,0,1,0,0,0,0,1,-4.0,False,False,1
535,1,1,1,0,1,0,0,0,0,1,-5.0,False,False,1
536,0,0,0,1,1,0,0,0,0,1,-3.0,True,True,1
537,0,1,0,1,1,0,0,0,0,1,-4.0,False,False,1
538,1,0,0,1,1,0,0,0,0,1,-4.0,False,False,1
539,1,1,0,1,1,0,0,0,0,1,-5.0,False,False,1
540,0,0,1,1,1,0,0,0,0,1,-4.0,False,False,1
541,0,1,1,1,1,0,0,0,0,1,-5.0,False,False,1
542,1,0,1,1,1,0,0,0,0,1,-5.0,False,False,1
543,1,1,1,1,1,0,0,0,0,1,-6.0,False,False,1
544,0,0,0,0,0,1,0,0,0,1,-2.0,True,True,1
545,0,1,0,0,0,1,0,0,0,1,-3.0,False,False,1
546,1,0,0,0,0,1,0,0,0,1,-3.0,False,False,1
547,1,1,0,0,0,1,0,0,0,1,-4.0,False,False,1
548,0,0,1,0,0,1,0,0,0,1,-3.0,False,False,1
549,0,1,1,0,0,1,0,0,0,1,-4.0,False,False,1
550,1,0,1,0,0,1,0,0,0,1,-4.0,False,False,1
551,1,1,1,0,0,1,0,0,0,1,-5.0,False,False,1
552,0,0,0,1,0,1,0,0,0,1,-3.0,True,True,1
553,0,1,0,1,0,1,0,0,0,1,-4.0,False,False,1
554,1,0,0,1,0,1,0,0,0,1,-4.0,False,False,1
555,1,1,0,1,0,1,0,0,0,1,-5.0,False,False,1
556,0,0,1,1,0,1,0,0,0,1,-4.0,False,False,1
557,0,1,1,1,0,1,0,0,0,1,-5.0,False,False,1
558,1,0,1,1,0,1,0,0,0,1,-5.0,False,False,1
559,1,1,1,1,0,1,0,0,0,1,-6.0,False,False,1
560,0,0,0,0,1,1,0,0,0,1,-3.0,True,True,1
561,0,1,0,0,1,1,0,0,0,1,-4.0,False,False,1
562,1,0,0,0,1,1,0,0,0,1,-4.0,False,False,1
563,1,1,0,0,1,1,0,0,0,1,-5.0,False,False,1
564,0,0,1,0,1,1,0,0,0,1,-4.0,False,False,1
565,0,1,1,0,1,1,0,0,0,1,-5.0,False,False,1
566,1,0,1,0,1,1,0,0,0,1,-5.0,False,False,1
567,1,1,1,0,1,1,0,0,0,1,-6.0,False,False,1
568,0,0,0,1,1,1,0,0,0,1,-4.0,True,True,1
569,0,1,0,1,1,1,0,0,0,1,-5.0,False,False,1
570,1,0,0,1,1,1,0,0,0,1,-5.0,False,False,1
571,1,1,0,1,1,1,0,0,0,1,-6.0,False,False,1
572,0,0,1,1,1,1,0,0,0,1,-5.0,False,False,1
573,0,1,1,1,1,1,0,0,0,1,-6.0,False,False,1
574,1,0,1,1,1,1,0,0,0,1,-6.0,False,False,1
575,1,1,1,1,1,1,0,0,0,1,-7.0,False,False,1
576,0,0,0,0,0,0,1,0,0,1,-2.0,True,True,1
577,0,1,0,0,0,0,1,0,0,1,-3.0,False,False,1
578,1,0,0,0,0,0,1,0,0,1,-3.0,False,False,1
579,1,1,0,0,0,0,1,0,0,1,-4.0,False,False,1
580,0,0,1,0,0,0,1,0,0,1,-3.0,True,True,1
581,0,1,1,0,0,0,1,0,0,1,-4.0,False,False,1
582,1,0,1,0,0,0,1,0,0,1,-4.0,False,False,1
583,1,1,1,0,0,0,1,0,0,1,-5.0,False,False,1
584,0,0,0,1,0,0,1,0,0,1,-3.0,True,True,1
585,0,1,0,1,0,0,1,0,0,1,-4.0,False,False,1
586,1,0,0,1,0,0,1,0,0,1,-4.0,False,False,1
587,1,1,0,1,0,0,1,0,0,1,-5.0,False,False,1
588,0,0,1,1,0,0,1,0,0,1,-4.0,True,True,1
589,0,1,1,1,0,0,1,0,0,1,-5.0,False,False,1
590,1,0,1,1,0,0,1,0,0,1,-5.0,False,False,1
591,1,1,1,1,0,0,1,0,0,1,-6.0,False,False,1
592,0,0,0,0,1,0,1,0,0,1,-3.0,True,True,1
593,0,1,0,0,1,0,1,0,0,1,-4.0,False,False,1
594,1,0,0,0,1,0,1,0,0,1,-4.0,False,False,1
595,1,1,0,0,1,0,1,0,0,1,-5.0,False,False,1
596,0,0,1,0,1,0,1,0,0,1,-4.0,False,False,1
597,0,1,1,0,1,0,1,0,0,1,-5.0,False,False,1
598,1,0,1,0,1,0,1,0,0,1,-5.0,False,False,1
599,1,1,1,0,1,0,1,0,0,1,-6.0,False,False,1
600,0,0,0,1,1,0,1,0,0,1,-4.0,True,True,1
601,0,1,0,1,1,0,1,0,0,1,-5.0,False,False,1
602,1,0,0,1,1,0,1,0,0,1,-5.0,False,False,1
603,1,1,0,1,1,0,1,0,0,1,-6.0,False,False,1
604,0,0,1,1,1,0,1,0,0,1,-5.0,False,False,1
605,0,1,1,1,1,0,1,0,0,1,-6.0,False,False,1
606,1,0,1,1,1,0,1,0,0,1,-6.0,False,False,1
607,1,1,1,1,1,0,1,0,0,1,-7.0,False,False,1
608,0,0,0,0,0,1,1,0,0,1,-3.0,True,True,1
609,0,1,0,0,0,1,1,0,0,1,-4.0,False,False,1
610,1,0,0,0,0,1,1,0,0,1,-4.0,False,False,1
611,1,1,0,0,0,1,1,0,0,1,-5.0,False,False,1
612,0,0,1,0,0,1,1,0,0,1,-4.0,False,False,1
613,0,1,1,0,0,1,1,0,0,1,-5.0,False,False,1
614,1,0,1,0,0,1,1,0,0,1,-5.0,False,False,1
615,1,1,1,0,0,1,1,0,0,1,-6.0,False,False,1
616,0,0,0,1,0,1,1,0,0,1,-4.0,True,True,1
617,0,1,0,1,0,1,1,0,0,1,-5.0,False,False,1
618,1,0,0,1,0,1,1,0,0,1,-5.0,False,False,1
619,1,1,0,1,0,1,1,0,0,1,-6.0,False,False,1
620,0,0,1,1,0,1,1,0,0,1,-5.0,False,False,1
621,0,1,1,1,0,1,1,0,0,1,-6.0,False,False,1
622,1,0,1,1,0,1,1,0,0,1,-6.0,False,False,1
623,1,1,1,1,0,1,1,0,0,1,-7.0,False,False,1
624,0,0,0,0,1,1,1,0,0,1,-4.0,True,True,1
625,0,1,0,0,1,1,1,0,0,1,-5.0,False,False,1
626,1,0,0,0,1,1,1,0,0,1,-5.0,False,False,1
627,1,1,0,0,1,1,1,0,0,1,-6.0,False,False,1
628,0,0,1,0,1,1,1,0,0,1,-5.0,False,False,1
629,0,1,1,0,1,1,1,0,0,1,-6.0,False,False,1
630,1,0,1,0,1,1,1,0,0,1,-6.0,False,False,1
631,1,1,1,0,1,1,1,0,0,1,-7.0,False,False,1
632,0,0,0,1,1,1,1,0,0,1,-5.0,True,True,1
633,0,1,0,1,1,1,1,0,0,1,-6.0,False,False,1
634,1,0,0,1,1,1,1,0,0,1,-6.0,False,False,1
635,1,1,0,1,1,1,1,0,0,1,-7.0,False,False,1
636,0,0,1,1,1,1,1,0,0,1,-6.0,False,False,1
637,0,1,1,1,1,1,1,0,0,1,-7.0,False,False,1
638,1,0,1,1,1,1,1,0,0,1,-7.0,False,False,1
639,1,1,1,1,1,1,1,0,0,1,-8.0,False,False,1
640,0,0,0,0,0,0,0,1,0,1,-2.0,True,True,1
641,0,1,0,0,0,0,0,1,0,1,-3.0,False,False,1
642,1,0,0,0,0,0,0,1,0,1,-3.0,False,False,1
643,1,1,0,0,0,0,0,1,0,1,-4.0,False,False,1
644,0,0,1,0,0,0,0,1,0,1,-3.0,False,False,1
645,0,1,1,0,0,0,0,1,0,1,-4.0,False,False,1
646,1,0,1,0,0,0,0,1,0,1,-4.0,False,False,1
647,1,1,1,0,0,0,0,1,0,1,-5.0,False,False,1
648,0,0,0,1,0,0,0,1,0,1,-3.0,True,True,1
649,0,1,0,1,0,0,0,1,0,1,-4.0,False,False,1
650,1,0,0,1,0,0,0,1,0,1,-4.0,False,False,1
651,1,1,0,1,0,0,0,1,0,1,-5.0,False,False,1
652,0,0,1,1,0,0,0,1,0,1,-4.0,False,False,1
653,0,1,1,1,0,0,0,1,0,1,-5.0,False,False,1
654,1,0,1,1,0,0,0,1,0,1,-5.0,False,False,1
655,1,1,1,1,0,0,0,1,0,1,-6.0,False,False,1
656,0,0,0,0,1,0,0,1,0,1,-3.0,True,True,1
657,0,1,0,0,1,0,0,1,0,1,-4.0,False,False,1
658,1,0,0,0,1,0,0,1,0,1,-4.0,False,False,1
659,1,1,0,0,1,0,0,1,0,1,-5.0,False,False,1
660,0,0,1,0,1,0,0,1,0,1,-4.0,False,False,1
661,0,1,1,0,1,0,0,1,0,1,-5.0,False,False,1
662,1,0,1,0,1,0,0,1,0,1,-5.0,False,False,1
663,1,1,1,0,1,0,0,1,0,1,-6.0,False,False,1
664,0,0,0,1,1,0,0,1,0,1,-4.0,True,True,1
665,0,1,0,1,1,0,0,1,0,1,-5.0,False,False,1
666,1,0,0,1,1,0,0,1,0,1,-5.0,False,False,1
667,1,1,0,1,1,0,0,1,0,1,-6.0,False,False,1
668,0,0,1,1,1,0,0,1,0,1,-5.0,False,False,1
669,0,1,1,1,1,0,0,1,0,1,-6.0,False,False,1
670,1,0,1,1,1,0,0,1,0,1,-6.0,False,False,1
671,1,1,1,1,1,0,0,1,0,1,-7.0,False,False,1
672,0,0,0,0,0,1,0,1,0,1,-3.0,True,True,1
673,0,1,0,0,0,1,0,1,0,1,-4.0,False,False,1
674,1,0,0,0,0,1,0,1,0,1,-4.0,False,False,1
675,1,1,0,0,0,1,0,1,0,1,-5.0,False,False,1
676,0,0,1,0,0,1,0,1,0,1,-4.0,False,False,1
677,0,1,1,0,0,1,0,1,0,1,-5.0,False,False,1
678,1,0,1,0,0,1,0,1,0,1,-5.0,False,False,1
679,1,1,1,0,0,1,0,1,0,1,-6.0,False,False,1
680,0,0,0,1,0,1,0,1,0,1,-4.0,True,True,1
681,0,1,0,1,0,1,0,1,0,1,-5.0,False,False,1
682,1,0,0,1,0,1,0,1,0,1,-5.0,False,False,1
683,1,1,0,1,0,1,0,1,0,1,-6.0,False,False,1
684,0,0,1,1,0,1,0,1,0,1,-5.0,False,False,1
685,0,1,1,1,0,1,0,1,0,1,-6.0,False,False,1
686,1,0,1,1,0,1,0,1,0,1,-6.0,False,False,1
687,1,1,1,1,0,1,0,1,0,1,-7.0,False,False,1
688,0,0,0,0,1,1,0,1,0,1,-4.0,True,True,1
689,0,1,0,0,1,1,0,1,0,1,-5.0,False,False,1
690,1,0,0,0,1,1,0,1,0,1,-5.0,False,False,1
691,1,1,0,0,1,1,0,1,0,1,-6.0,False,False,1
692,0,0,1,0,1,1,0,1,0,1,-5.0,False,False,1
693,0,1,1,0,1,1,0,1,0,1,-6.0,False,False,1
694,1,0,1,0,1,1,0,1,0,1,-6.0,False,False,1
695,1,1,1,0,1,1,0,1,0,1,-7.0,False,False,1
696,0,0,0,1,1,1,0,1,0,1,-5.0,True,True,1
697,0,1,0,1,1,1,0,1,0,1,-6.0,False,False,1
698,1,0,0,1,1,1,0,1,0,1,-6.0,False,False,1
699,1,1,0,1,1,1,0,1,0,1,-7.0,False,False,1
700,0,0,1,1,1,1,0,1,0,1,-6.0,False,False,1
701,0,1,1,1,1,1,0,1,0,1,-7.0,False,False,1
702,1,0,1,1,1,1,0,1,0,1,-7.0,False,False,1
703,1,1,1,1,1,1,0,1,0,1,-8.0,False,False,1
704,0,0,0,0,0,0,1,1,0,1,-3.0,True,True,1
705,0,1,0,0,0,0,1,1,0,1,-4.0,False,False,1
706,1,0,0,0,0,0,1,1,0,1,-4.0,False,False,1
707,1,1,0,0,0,0,1,1,0,1,-5.0,False,False,1
708,0,0,1,0,0,0,1,1,0,1,-4.0,False,False,1
709,0,1,1,0,0,0,1,1,0,1,-5.0,False,False,1
710,1,0,1,0,0,0,1,1,0,1,-5.0,False,False,1
711,1,1,1,0,0,0,1,1,0,1,-6.0,False,False,1
712,0,0,0,1,0,0,1,1,0,1,-4.0,True,True,1
713,0,1,0,1,0,0,1,1,0,1,-5.0,False,False,1
714,1,0,0,1,0,0,1,1,0,1,-5.0,False,False,1
715,1,1,0,1,0,0,1,1,0,1,-6.0,False,False,1
716,0,0,1,1,0,0,1,1,0,1,-5.0,False,False,1
717,0,1,1,1,0,0,1,1,0,1,-6.0,False,False,1
718,1,0,1,1,0,0,1,1,0,1,-6.0,False,False,1
719,1,1,1,1,0,0,1,1,0,1,-7.0,False,False,1
720,0,0,0,0,1,0,1,1,0,1,-4.0,True,True,1
721,0,1,0,0,1,0,1,1,0,1,-5.0,False,False,1
722,1,0,0,0,1,0,1,1,0,1,-5.0,False,False,1
723,1,1,0,0,1,0,1,1,0,1,-6.0,False,False,1
724,0,0,1,0,1,0,1,1,0,1,-5.0,False,False,1
725,0,1,1,0,1,0,1,1,0,1,-6.0,False,False,1
726,1,0,1,0,1,0,1,1,0,1,-6.0,False,False,1
727,1,1,1,0,1,0,1,1,0,1,-7.0,False,False,1
728,0,0,0,1,1,0,1,1,0,1,-5.0,True,True,1
729,0,1,0,1,1,0,1,1,0,1,-6.0,False,False,1
730,1,0,0,1,1,0,1,1,0,1,-6.0,False,False,1
731,1,1,0,1,1,0,1,1,0,1,-7.0,False,False,1
732,0,0,1,1,1,0,1,1,0,1,-6.0,False,False,1
733,0,1,1,1,1,0,1,1,0,1,-7.0,False,False,1
734,1,0,1,1,1,0,1,1,0,1,-7.0,False,False,1
735,1,1,1,1,1,0,1,1,0,1,-8.0,False,False,1
736,0,0,0,0,0,1,1,1,0,1,-4.0,True,True,1
737,0,1,0,0,0,1,1,1,0,1,-5.0,False,False,1
738,1,0,0,0,0,1,1,1,0,1,-5.0,False,False,1
739,1,1,0,0,0,1,1,1,0,1,-6.0,False,False,1
740,0,0,1,0,0,1,1,1,0,1,-5.0,False,False,1
741,0,1,1,0,0,1,1,1,0,1,-6.0,False,False,1
742,1,0,1,0,0,1,1,1,0,1,-6.0,False,False,1
743,1,1,1,0,0,1,1,1,0,1,-7.0,False,False,1
744,0,0,0,1,0,1,1,1,0,1,-5.0,True,True,1
745,0,1,0,1,0,1,1,1,0,1,-6.0,False,False,1
746,1,0,0,1,0,1,1,1,0,1,-6.0,False,False,1
747,1,1,0,1,0,1,1,1,0,1,-7.0,False,False,1
748,0,0,1,1,0,1,1,1,0,1,-6.0,False,False,1
749,0,1,1,1,0,1,1,1,0,1,-7.0,False,False,1
750,1,0,1,1,0,1,1,1,0,1,-7.0,False,False,1
751,1,1,1,1,0,1,1,1,0,1,-8.0,False,False,1
752,0,0,0,0,1,1,1,1,0,1,-5.0,True,True,1
753,0,1,0,0,1,1,1,1,0,1,-6.0,False,False,1
754,1,0,0,0,1,1,1,1,0,1,-6.0,False,False,1
755,1,1,0,0,1,1,1,1,0,1,-7.0,False,False,1
756,0,0,1,0,1,1,1,1,0,1,-6.0,False,False,1
757,0,1,1,0,1,1,1,1,0,1,-7.0,False,False,1
758,1,0,1,0,1,1,1,1,0,1,-7.0,False,False,1
759,1,1,1,0,1,1,1,1,0,1,-8.0,False,False,1
760,0,0,0,1,1,1,1,1,0,1,-6.0,True,True,1
761,0,1,0,1,1,1,1,1,0,1,-7.0,False,False,1
762,1,0,0,1,1,1,1,1,0,1,-7.0,False,False,1
763,1,1,0,1,1,1,1,1,0,1,-8.0,False,False,1
764,0,0,1,1,1,1,1,1,0,1,-7.0,False,False,1
765,0,1,1,1,1,1,1,1,0,1,-8.0,False,False,1
766,1,0,1,1,1,1,1,1,0,1,-8.0,False,False,1
767,1,1,1,1,1,1,1,1,0,1,-9.0,False,False,1
768,0,0,0,0,0,0,0,0,1,1,-2.0,False,False,1
769,0,1,0,0,0,0,0,0,1,1,-3.0,False,False,1
770,1,0,0,0,0,0,0,0,1,1,-3.0,False,False,1
771,1,1,0,0,0,0,0,0,1,1,-4.0,False,False,1
772,0,0,1,0,0,0,0,0,1,1,-3.0,False,False,1
773,0,1,1,0,0,0,0,0,1,1,-4.0,False,False,1
774,1,0,1,0,0,0,0,0,1,1,-4.0,False,False,1
775,1,1,1,0,0,0,0,0,1,1,-5.0,False,False,1
776,0,0,0,1,0,0,0,0,1,1,-3.0,False,False,1
777,0,1,0,1,0,0,0,0,1,1,-4.0,False,False,1
778,1,0,0,1,0,0,0,0,1,1,-4.0,False,False,1
779,1,1,0,1,0,0,0,0,1,1,-5.0,False,False,1
780,0,0,1,1,0,0,0,0,1,1,-4.0,False,False,1
781,0,1,1,1,0,0,0,0,1,1,-5.0,False,False,1
782,1,0,1,1,0,0,0,0,1,1,-5.0,False,False,1
783,1,1,1,1,0,0,0,0,1,1,-6.0,False,False,1
784,0,0,0,0,1,0,0,0,1,1,-3.0,False,False,1
785,0,1,0,0,1,0,0,0,1,1,-4.0,False,False,1
786,1,0,0,0,1,0,0,0,1,1,-4.0,False,False,1
787,1,1,0,0,1,0,0,0,1,1,-5.0,False,False,1
788,0,0,1,0,1,0,0,0,1,1,-4.0,False,False,1
789,0,1,1,0,1,0,0,0,1,1,-5.0,False,False,1
790,1,0,1,0,1,0,0,0,1,1,-5.0,False,False,1
791,1,1,1,0,1,0,0,0,1,1,-6.0,False,False,1
792,0,0,0,1,1,0,0,0,1,1,-4.0,False,False,1
793,0,1,0,1,1,0,0,0,1,1,-5.0,False,False,1
794,1,0,0,1,1,0,0,0,1,1,-5.0,False,False,1
795,1,1,0,1,1,0,0,0,1,1,-6.0,False,False,1
796,0,0,1,1,1,0,0,0,1,1,-5.0,False,False,1
797,0,1,1,1,1,0,0,0,1,1,-6.0,False,False,1
798,1,0,1,1,1,0,0,0,1,1,-6.0,False,False,1
799,1,1,1,1,1,0,0,0,1,1,-7.0,False,False,1
800,0,0,0,0,0,1,0,0,1,1,-3.0,False,False,1
801,0,1,0,0,0,1,0,0,1,1,-4.0,False,False,1
802,1,0,0,0,0,1,0,0,1,1,-4.0,False,False,1
803,1,1,0,0,0,1,0,0,1,1,-5.0,False,False,1
804,0,0,1,0,0,1,0,0,1,1,-4.0,False,False,1
805,0,1,1,0,0,1,0,0,1,1,-5.0,False,False,1
806,1,0,1,0,0,1,0,0,1,1,-5.0,False,False,1
807,1,1,1,0,0,1,0,0,1,1,-6.0,False,False,1
808,0,0,0,1,0,1,0,0,1,1,-4.0,False,False,1
809,0,1,0,1,0,1,0,0,1,1,-5.0,False,False,1
810,1,0,0,1,0,1,0,0,1,1,-5.0,False,False,1
811,1,1,0,1,0,1,0,0,1,1,-6.0,False,False,1
812,0,0,1,1,0,1,0,0,1,1,-5.0,False,False,1
813,0,1,1,1,0,1,0,0,1,1,-6.0,False,False,1
814,1,0,1,1,0,1,0,0,1,1,-6.0,False,False,1
815,1,1,1,1,0,1,0,0,1,1,-7.0,False,False,1
816,0,0,0,0,1,1,0,0,1,1,-4.0,False,False,1
817,0,1,0,0,1,1,0,0,1,1,-5.0,False,False,1
818,1,0,0,0,1,1,0,0,1,1,-5.0,False,False,1
819,1,1,0,0,1,1,0,0,1,1,-6.0,False,False,1
820,0,0,1,0,1,1,0,0,1,1,-5.0,False,False,1
821,0,1,1,0,1,1,0,0,1,1,-6.0,False,False,1
822,1,0,1,0,1,1,0,0,1,1,-6.0,False,False,1
823,1,1,1,0,1,1,0,0,1,1,-7.0,False,False,1
824,0,0,0,1,1,1,0,0,1,1,-5.0,False,False,1
825,0,1,0,1,1,1,0,0,1,1,-6.0,False,False,1
826,1,0,0,1,1,1,0,0,1,1,-6.0,False,False,1
827,1,1,0,1,1,1,0,0,1,1,-7.0,False,False,1
828,0,0,1,1,1,1,0,0,1,1,-6.0,False,False,1
829,0,1,1,1,1,1,0,0,1,1,-7.0,False,False,1
830,1,0,1,1,1,1,0,0,1,1,-7.0,False,False,1
831,1,1,1,1,1,1,0,0,1,1,-8.0,False,False,1
832,0,0,0,0,0,0,1,0,1,1,-3.0,False,False,1
833,0,1,0,0,0,0,1,0,1,1,-4.0,False,False,1
834,1,0,0,0,0,0,1,0,1,1,-4.0,False,False,1
835,1,1,0,0,0,0,1,0,1,1,-5.0,False,False,1
836,0,0,1,0,0,0,1,0,1,1,-4.0,False,False,1
837,0,1,1,0,0,0,1,0,1,1,-5.0,False,False,1
838,1,0,1,0,0,0,1,0,1,1,-5.0,False,False,1
